"","x"
"Accuracy",0.8
"Kappa",0.742857142857143
"AccuracyLower",0.654041702205052
"AccuracyUpper",0.904242730308857
"AccuracyNull",0.266666666666667
"AccuracyPValue",1.28762338871788e-13
"McnemarPValue",NA
