"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.5.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.5.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.5.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.5.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.5.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.5.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.5.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.5.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.5.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.5.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy","testCM.Class.5.Balanced.Accuracy"
"1","Phase ~ EVI","rf",423,45,1,"noProc",1,0.536643026004728,0.411127131705862,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"2","Phase ~ EVI","rf",423,45,1,"noProc",2,0.536643026004728,0.411127131705862,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"3","Phase ~ EVI","rf",423,45,1,"noProc",3,0.536643026004728,0.411127131705862,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"4","Phase ~ EVI","rf",423,45,1,"noProc",4,0.536643026004728,0.411127131705862,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"5","Phase ~ EVI","rf",423,45,1,"noProc",5,0.536643026004728,0.411127131705862,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"6","Phase ~ EVI","rf",423,45,1,"noProc",6,0.536643026004728,0.411127131705862,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"7","Phase ~ EVI","rf",423,45,1,"noProc",7,0.536643026004728,0.411127131705862,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"8","Phase ~ EVI","rf",423,45,1,"noProc",8,0.534278959810875,0.408248769714744,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"9","Phase ~ EVI","rf",423,45,1,"noProc",9,0.536643026004728,0.411127131705862,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
"10","Phase ~ EVI","rf",423,45,1,"noProc",10,0.539007092198582,0.413935940430853,0.577777777777778,0.460227272727273,0.421503284488128,0.72343297175388,0.266666666666667,1.06497064266102e-05,NA,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.818181818181818,0.947368421052632,0.777777777777778,0.941176470588235,0.974358974358974,0.538461538461539,0.666666666666666,0.428571428571429,0.777777777777778,0.666666666666666,0.84375,0.923076923076923,0.903225806451613,0.888888888888889,0.904761904761905,0.538461538461538,0.666666666666667,0.428571428571429,0.777777777777778,0.666666666666667,0.583333333333333,0.571428571428571,0.666666666666667,0.636363636363636,0.333333333333333,0.56,0.615384615384615,0.521739130434783,0.7,0.444444444444444,0.266666666666667,0.155555555555556,0.2,0.244444444444444,0.133333333333333,0.155555555555556,0.0888888888888889,0.133333333333333,0.155555555555556,0.0444444444444444,0.288888888888889,0.133333333333333,0.311111111111111,0.2,0.0666666666666667,0.700757575757576,0.759398496240602,0.722222222222222,0.788770053475936,0.653846153846154
