"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"Class: 1",0.666666666666667,0.939393939393939,0.8,0.885714285714286,0.8,0.666666666666667,0.727272727272727,0.266666666666667,0.177777777777778,0.222222222222222,0.803030303030303
"Class: 2",0.714285714285714,0.921052631578947,0.625,0.945945945945946,0.625,0.714285714285714,0.666666666666667,0.155555555555556,0.111111111111111,0.177777777777778,0.817669172932331
"Class: 3",0.444444444444444,0.861111111111111,0.444444444444445,0.861111111111111,0.444444444444444,0.444444444444444,0.444444444444444,0.2,0.0888888888888889,0.2,0.652777777777778
"Class: 4",1,0.970588235294118,0.916666666666667,1,0.916666666666667,1,0.956521739130435,0.244444444444444,0.244444444444444,0.266666666666667,0.985294117647059
"Class: 5",0.5,0.923076923076923,0.5,0.923076923076923,0.5,0.5,0.5,0.133333333333333,0.0666666666666667,0.133333333333333,0.711538461538462
