"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"Class: 1",0.416666666666667,0.787878787878788,0.416666666666667,0.787878787878788,0.416666666666667,0.416666666666667,0.416666666666667,0.266666666666667,0.111111111111111,0.266666666666667,0.602272727272727
"Class: 2",0.285714285714286,0.921052631578947,0.4,0.875,0.4,0.285714285714286,0.333333333333333,0.155555555555556,0.0444444444444444,0.111111111111111,0.603383458646616
"Class: 3",0.444444444444444,0.861111111111111,0.444444444444445,0.861111111111111,0.444444444444444,0.444444444444444,0.444444444444444,0.2,0.0888888888888889,0.2,0.652777777777778
"Class: 4",0.454545454545455,0.735294117647059,0.357142857142857,0.806451612903226,0.357142857142857,0.454545454545455,0.4,0.244444444444444,0.111111111111111,0.311111111111111,0.594919786096257
"Class: 5",0.166666666666667,0.897435897435897,0.2,0.875,0.2,0.166666666666667,0.181818181818182,0.133333333333333,0.0222222222222222,0.111111111111111,0.532051282051282
