"","x"
"Accuracy",0.688888888888889
"Kappa",0.60625
"AccuracyLower",0.533508970087884
"AccuracyUpper",0.818341196066278
"AccuracyNull",0.266666666666667
"AccuracyPValue",4.12492074807907e-09
"McnemarPValue",NA
