"","x"
"Accuracy",0.644927536231884
"Kappa",0.545350635379547
"AccuracyLower",0.559017979556221
"AccuracyUpper",0.72446991289081
"AccuracyNull",0.268115942028986
"AccuracyPValue",2.58432787888038e-20
"McnemarPValue",NA
