"","x"
"Accuracy",0.391304347826087
"Kappa",0.216703831339955
"AccuracyLower",0.309406435019971
"AccuracyUpper",0.477972706408176
"AccuracyNull",0.268115942028986
"AccuracyPValue",0.00109075493855414
"McnemarPValue",0.704160503550589
