"","x"
"Accuracy",0.710144927536232
"Kappa",0.630719828739631
"AccuracyLower",0.626856492717446
"AccuracyUpper",0.784174196860098
"AccuracyNull",0.268115942028986
"AccuracyPValue",3.7703704367799e-27
"McnemarPValue",NA
