"","x"
"Accuracy",0.702898550724638
"Kappa",0.621614391760851
"AccuracyLower",0.619233555000538
"AccuracyUpper",0.777627234283189
"AccuracyNull",0.268115942028986
"AccuracyPValue",2.47513364218813e-26
"McnemarPValue",NA
