"","x"
"Accuracy",0.601449275362319
"Kappa",0.492103854389722
"AccuracyLower",0.514685147737313
"AccuracyUpper",0.683761725855408
"AccuracyNull",0.268115942028986
"AccuracyPValue",2.255015019477e-16
"McnemarPValue",NA
