"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.5.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.5.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.5.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.5.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.5.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.5.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.5.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.5.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.5.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.5.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy","testCM.Class.5.Balanced.Accuracy"
"1","Phase ~ TIME0","rf",330,138,1,"noProc",1,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"2","Phase ~ TIME0","rf",330,138,1,"noProc",2,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"3","Phase ~ TIME0","rf",330,138,1,"noProc",3,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"4","Phase ~ TIME0","rf",330,138,1,"noProc",4,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"5","Phase ~ TIME0","rf",330,138,1,"noProc",5,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"6","Phase ~ TIME0","rf",330,138,1,"noProc",6,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"7","Phase ~ TIME0","rf",330,138,1,"noProc",7,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"8","Phase ~ TIME0","rf",330,138,1,"noProc",8,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"9","Phase ~ TIME0","rf",330,138,1,"noProc",9,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
"10","Phase ~ TIME0","rf",330,138,1,"noProc",10,0.272727272727273,0.0767939571968107,0.253623188405797,0.0525894821035793,0.183450471874799,0.334677213745178,0.268115942028986,0.680339757269051,0.715962680859017,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.762376237623762,0.888888888888889,0.828828828828829,0.701923076923077,0.865546218487395,0.225806451612903,0.31578947368421,0.269230769230769,0.24390243902439,0.238095238095238,0.719626168224299,0.873949579831933,0.821428571428571,0.752577319587629,0.88034188034188,0.225806451612903,0.315789473684211,0.269230769230769,0.24390243902439,0.238095238095238,0.189189189189189,0.285714285714286,0.259259259259259,0.294117647058824,0.263157894736842,0.205882352941176,0.3,0.264150943396226,0.266666666666667,0.25,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.0507246376811594,0.0434782608695652,0.0507246376811594,0.072463768115942,0.036231884057971,0.22463768115942,0.13768115942029,0.188405797101449,0.297101449275362,0.152173913043478,0.475782713406476,0.587301587301587,0.544044044044044,0.49802036199095,0.564352056612119
