"","x"
"Accuracy",0.673913043478261
"Kappa",0.58389171803806
"AccuracyLower",0.588960139836232
"AccuracyUpper",0.751216902774198
"AccuracyNull",0.268115942028986
"AccuracyPValue",3.28044859496208e-23
"McnemarPValue",NA
