"","x"
"Accuracy",0.659420289855073
"Kappa",0.566472829356326
"AccuracyLower",0.57394898307944
"AccuracyUpper",0.737884069008782
"AccuracyNull",0.268115942028986
"AccuracyPValue",9.81169747942552e-22
"McnemarPValue",NA
