"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.mtry","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.5.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.5.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.5.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.5.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.5.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.5.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.5.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.5.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.5.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.5.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy","testCM.Class.5.Balanced.Accuracy"
"1","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",1,0.439393939393939,0.285279449296401,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"2","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",2,0.427272727272727,0.270594564251298,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"3","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",3,0.442424242424242,0.289267613217375,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"4","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",4,0.436363636363636,0.281769248771355,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"5","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",5,0.442424242424242,0.289658399625643,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"6","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",6,0.436363636363636,0.282197612003134,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"7","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",7,0.442424242424242,0.28995743486599,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"8","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",8,0.43030303030303,0.273059617547807,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"9","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",9,0.433333333333333,0.278270937861829,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
"10","Phase ~ DTNDVI + DTEVI","rf",330,138,2,"noProc",10,0.445454545454545,0.293940208813179,0.528985507246377,0.396366083445491,0.442245824226627,0.61445455049737,0.268115942028986,7.86326872796653e-11,0.134692733425777,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.752475247524752,0.905982905982906,0.954954954954955,0.846153846153846,0.932773109243697,0.444444444444445,0.541666666666667,0.615384615384615,0.6,0.5,0.817204301075269,0.929824561403509,0.848,0.897959183673469,0.909836065573771,0.444444444444444,0.541666666666667,0.615384615384615,0.6,0.5,0.540540540540541,0.619047619047619,0.296296296296296,0.705882352941177,0.421052631578947,0.48780487804878,0.577777777777778,0.4,0.648648648648649,0.457142857142857,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.144927536231884,0.0942028985507246,0.0579710144927536,0.173913043478261,0.0579710144927536,0.326086956521739,0.173913043478261,0.0942028985507246,0.289855072463768,0.115942028985507,0.646507894032647,0.762515262515262,0.625625625625626,0.776018099547511,0.676912870411322
