"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"Class: 1",0.75,0.848484848484849,0.642857142857143,0.903225806451613,0.642857142857143,0.75,0.692307692307692,0.266666666666667,0.2,0.311111111111111,0.799242424242424
"Class: 2",0.857142857142857,0.868421052631579,0.545454545454546,0.970588235294118,0.545454545454545,0.857142857142857,0.666666666666667,0.155555555555556,0.133333333333333,0.244444444444444,0.862781954887218
"Class: 3",0.222222222222222,0.972222222222222,0.666666666666667,0.833333333333333,0.666666666666667,0.222222222222222,0.333333333333333,0.2,0.0444444444444444,0.0666666666666667,0.597222222222222
"Class: 4",0.909090909090909,0.882352941176471,0.714285714285714,0.967741935483871,0.714285714285714,0.909090909090909,0.8,0.244444444444444,0.222222222222222,0.311111111111111,0.89572192513369
"Class: 5",0.333333333333333,0.974358974358974,0.666666666666666,0.904761904761905,0.666666666666667,0.333333333333333,0.444444444444444,0.133333333333333,0.0444444444444444,0.0666666666666667,0.653846153846154
