"","x"
"Accuracy",0.866666666666667
"Kappa",0.828353464717101
"AccuracyLower",0.732075045906552
"AccuracyUpper",0.949457624086674
"AccuracyNull",0.266666666666667
"AccuracyPValue",5.49008460815758e-17
"McnemarPValue",NA
