"","x"
"Accuracy",0.577777777777778
"Kappa",0.455414012738853
"AccuracyLower",0.421503284488128
"AccuracyUpper",0.72343297175388
"AccuracyNull",0.266666666666667
"AccuracyPValue",1.06497064266102e-05
"McnemarPValue",NA
