"","x"
"Accuracy",0.755555555555556
"Kappa",0.6875
"AccuracyLower",0.604629071240173
"AccuracyUpper",0.871177185396492
"AccuracyNull",0.266666666666667
"AccuracyPValue",1.147209545712e-11
"McnemarPValue",NA
