"","x"
"Accuracy",0.511111111111111
"Kappa",0.367816091954023
"AccuracyLower",0.35774038567003
"AccuracyUpper",0.662966251607206
"AccuracyNull",0.266666666666667
"AccuracyPValue",0.000413701455906712
"McnemarPValue",NA
