"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"Class: 1",0.96969696969697,0.98936170212766,0.96969696969697,0.98936170212766,0.96969696969697,0.96969696969697,0.96969696969697,0.259842519685039,0.251968503937008,0.259842519685039,0.979529335912315
"Class: 2",1,1,1,1,1,1,1,0.165354330708661,0.165354330708661,0.165354330708661,1
"Class: 3",0.888888888888889,0.954128440366973,0.761904761904762,0.981132075471698,0.761904761904762,0.888888888888889,0.82051282051282,0.141732283464567,0.125984251968504,0.165354330708661,0.921508664627931
"Class: 4",0.972222222222222,0.945054945054945,0.875,0.988505747126437,0.875,0.972222222222222,0.921052631578947,0.283464566929134,0.275590551181102,0.31496062992126,0.958638583638584
"Class: 5",0.578947368421053,0.990740740740741,0.916666666666666,0.930434782608696,0.916666666666667,0.578947368421053,0.709677419354839,0.149606299212598,0.0866141732283465,0.094488188976378,0.784844054580897
