"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"Class: 1",0.810810810810811,0.782178217821782,0.576923076923077,0.918604651162791,0.576923076923077,0.810810810810811,0.674157303370786,0.268115942028986,0.217391304347826,0.376811594202899,0.796494514316296
"Class: 2",0.619047619047619,0.965811965811966,0.764705882352941,0.933884297520661,0.764705882352941,0.619047619047619,0.684210526315789,0.152173913043478,0.0942028985507246,0.123188405797101,0.792429792429793
"Class: 3",0.407407407407407,0.981981981981982,0.846153846153846,0.872,0.846153846153846,0.407407407407407,0.55,0.195652173913043,0.0797101449275362,0.0942028985507246,0.694694694694695
"Class: 4",0.970588235294118,0.913461538461538,0.785714285714286,0.989583333333333,0.785714285714286,0.970588235294118,0.868421052631579,0.246376811594203,0.239130434782609,0.304347826086957,0.942024886877828
"Class: 5",0.368421052631579,0.941176470588235,0.5,0.903225806451613,0.5,0.368421052631579,0.424242424242424,0.13768115942029,0.0507246376811594,0.101449275362319,0.654798761609907
