"","x"
"Accuracy",0.688405797101449
"Kappa",0.593059936908517
"AccuracyLower",0.604054013563526
"AccuracyUpper",0.764465674880995
"AccuracyNull",0.268115942028986
"AccuracyPValue",9.63125234011202e-25
"McnemarPValue",NA
