"","x"
"Accuracy",0.528985507246377
"Kappa",0.387922210849539
"AccuracyLower",0.442245824226627
"AccuracyUpper",0.61445455049737
"AccuracyNull",0.268115942028986
"AccuracyPValue",7.86326872796653e-11
"McnemarPValue",NA
