"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"Class: 1",0.891891891891892,0.811881188118812,0.634615384615385,0.953488372093023,0.634615384615385,0.891891891891892,0.741573033707865,0.268115942028986,0.239130434782609,0.376811594202899,0.851886540005352
"Class: 2",0.571428571428571,0.957264957264957,0.705882352941177,0.925619834710744,0.705882352941177,0.571428571428571,0.631578947368421,0.152173913043478,0.0869565217391304,0.123188405797101,0.764346764346764
"Class: 3",0.518518518518518,0.972972972972973,0.823529411764706,0.892561983471074,0.823529411764706,0.518518518518518,0.636363636363636,0.195652173913043,0.101449275362319,0.123188405797101,0.745745745745746
"Class: 4",0.941176470588235,0.951923076923077,0.864864864864865,0.98019801980198,0.864864864864865,0.941176470588235,0.901408450704225,0.246376811594203,0.231884057971014,0.268115942028986,0.946549773755656
"Class: 5",0.578947368421053,0.966386554621849,0.733333333333333,0.934959349593496,0.733333333333333,0.578947368421053,0.647058823529412,0.13768115942029,0.0797101449275362,0.108695652173913,0.772666961521451
