"","x"
"Accuracy",0.340579710144928
"Kappa",0.109172164290275
"AccuracyLower",0.262115930991218
"AccuracyUpper",0.42605101692056
"AccuracyNull",0.268115942028986
"AccuracyPValue",0.0362616920413055
"McnemarPValue",NA
