"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"Class: 1",0.675675675675676,0.772277227722772,0.520833333333333,0.866666666666667,0.520833333333333,0.675675675675676,0.588235294117647,0.268115942028986,0.181159420289855,0.347826086956522,0.723976451699224
"Class: 2",0.476190476190476,0.957264957264957,0.666666666666667,0.910569105691057,0.666666666666667,0.476190476190476,0.555555555555556,0.152173913043478,0.072463768115942,0.108695652173913,0.716727716727717
"Class: 3",0.296296296296296,0.954954954954955,0.615384615384615,0.848,0.615384615384615,0.296296296296296,0.4,0.195652173913043,0.0579710144927536,0.0942028985507246,0.625625625625626
"Class: 4",0.882352941176471,0.951923076923077,0.857142857142857,0.961165048543689,0.857142857142857,0.882352941176471,0.869565217391304,0.246376811594203,0.217391304347826,0.253623188405797,0.917138009049774
"Class: 5",0.842105263157895,0.907563025210084,0.592592592592593,0.972972972972973,0.592592592592593,0.842105263157895,0.695652173913043,0.13768115942029,0.115942028985507,0.195652173913043,0.874834144183989
