"","model","Method","Count.Train","Count.Test","NoOfCoef","preProc","results.sigma","results.C","results.Accuracy","results.Kappa","test.Accuracy","test.Kappa","test.AccuracyLower","test.AccuracyUpper","test.AccuracyNull","test.AccuracyPValue","test.McnemarPValue","testCM.Class.1.Sensitivity","testCM.Class.2.Sensitivity","testCM.Class.3.Sensitivity","testCM.Class.4.Sensitivity","testCM.Class.5.Sensitivity","testCM.Class.1.Specificity","testCM.Class.2.Specificity","testCM.Class.3.Specificity","testCM.Class.4.Specificity","testCM.Class.5.Specificity","testCM.Class.1.Pos.Pred.Value","testCM.Class.2.Pos.Pred.Value","testCM.Class.3.Pos.Pred.Value","testCM.Class.4.Pos.Pred.Value","testCM.Class.5.Pos.Pred.Value","testCM.Class.1.Neg.Pred.Value","testCM.Class.2.Neg.Pred.Value","testCM.Class.3.Neg.Pred.Value","testCM.Class.4.Neg.Pred.Value","testCM.Class.5.Neg.Pred.Value","testCM.Class.1.Precision","testCM.Class.2.Precision","testCM.Class.3.Precision","testCM.Class.4.Precision","testCM.Class.5.Precision","testCM.Class.1.Recall","testCM.Class.2.Recall","testCM.Class.3.Recall","testCM.Class.4.Recall","testCM.Class.5.Recall","testCM.Class.1.F1","testCM.Class.2.F1","testCM.Class.3.F1","testCM.Class.4.F1","testCM.Class.5.F1","testCM.Class.1.Prevalence","testCM.Class.2.Prevalence","testCM.Class.3.Prevalence","testCM.Class.4.Prevalence","testCM.Class.5.Prevalence","testCM.Class.1.Detection.Rate","testCM.Class.2.Detection.Rate","testCM.Class.3.Detection.Rate","testCM.Class.4.Detection.Rate","testCM.Class.5.Detection.Rate","testCM.Class.1.Detection.Prevalence","testCM.Class.2.Detection.Prevalence","testCM.Class.3.Detection.Prevalence","testCM.Class.4.Detection.Prevalence","testCM.Class.5.Detection.Prevalence","testCM.Class.1.Balanced.Accuracy","testCM.Class.2.Balanced.Accuracy","testCM.Class.3.Balanced.Accuracy","testCM.Class.4.Balanced.Accuracy","testCM.Class.5.Balanced.Accuracy"
"1","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,1,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"2","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,2,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"3","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,4,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"4","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,8,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"5","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,16,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"6","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,32,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"7","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,64,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"8","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,128,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"9","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,256,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
"10","Phase ~ NDVI + EVI","svmRadial",330,138,2,"noProc",2.98023223876953e-08,512,0.263636363636364,0,0.739130434782609,0.666711391386019,0.657580766163931,0.810124405441813,0.268115942028986,1.42724732447557e-30,NA,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.891089108910891,0.957264957264957,0.945945945945946,0.942307692307692,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.927835051546392,0.957264957264957,0.867768595041322,1,0.932773109243697,0.731707317073171,0.761904761904762,0.647058823529412,0.85,0.578947368421053,0.810810810810811,0.761904761904762,0.407407407407407,1,0.578947368421053,0.769230769230769,0.761904761904762,0.5,0.918918918918919,0.578947368421053,0.268115942028986,0.152173913043478,0.195652173913043,0.246376811594203,0.13768115942029,0.217391304347826,0.115942028985507,0.0797101449275362,0.246376811594203,0.0797101449275362,0.297101449275362,0.152173913043478,0.123188405797101,0.289855072463768,0.13768115942029,0.850949959860851,0.85958485958486,0.676676676676677,0.971153846153846,0.755860238832375
