"","Sensitivity","Specificity","Pos Pred Value","Neg Pred Value","Precision","Recall","F1","Prevalence","Detection Rate","Detection Prevalence","Balanced Accuracy"
"Class: 1",0.810810810810811,0.801980198019802,0.6,0.920454545454545,0.6,0.810810810810811,0.689655172413793,0.268115942028986,0.217391304347826,0.36231884057971,0.806395504415306
"Class: 2",0.571428571428571,0.957264957264957,0.705882352941177,0.925619834710744,0.705882352941177,0.571428571428571,0.631578947368421,0.152173913043478,0.0869565217391304,0.123188405797101,0.764346764346764
"Class: 3",0.481481481481481,0.972972972972973,0.8125,0.885245901639344,0.8125,0.481481481481481,0.604651162790698,0.195652173913043,0.0942028985507246,0.115942028985507,0.727227227227227
"Class: 4",0.941176470588235,0.932692307692308,0.820512820512821,0.97979797979798,0.82051282051282,0.941176470588235,0.876712328767123,0.246376811594203,0.231884057971014,0.282608695652174,0.936934389140271
"Class: 5",0.631578947368421,0.966386554621849,0.75,0.942622950819672,0.75,0.631578947368421,0.685714285714286,0.13768115942029,0.0869565217391304,0.115942028985507,0.798982750995135
